ID,Tweet_ID,Isi_Tweet,Tanggal_Tweet,Kandidat,Aplikasi,Lokasi User,Sentimen,,,,
-1923271080,Politikhangat,Deklarasi capres Wiranto-HT tingkatkan keterpilihan Hanura: Deklarasi pasangan calon presiden (Capres) Partai Hanura...,9/2/2013 19:34,Wiranto,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",Indonesia,1,,,,
-1923093399,ariansurya,"""Presiden : Jokowi, Wakil Presiden : Tri Rismaharini. Gubernur Jakarta : Ahok!"" #IndonesiaBaru",2/12/2014 14:34,None,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",,1,,,,
-1922848508,Indopolitica,RT @siigiitt_: Mantan Wakil Presiden Jusuf Kalla mengatakan NasDem dan PDIP cocok untuk melakukan koalisi pada Pemilu 2014 mendatang.,8/9/2013 9:32,JK,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Menara KADIN Jkt,1,,,,
-1922149140,Eek_estha,Ada iklan capres Prabowo di TvOne wtf,11/8/2013 13:50,Prabowo,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",HOFFENSTEIN,-1,,,,
-1921027144,youshimouto,"RT @GigihAnangda: Sepakat pak, cabut aj, cmn klo begitu kayanya g ada yg bakal milih bapak deh @tempodotco: Jika Jadi Presiden, Prabowo Aka",11/9/2013 10:22,Prabowo,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,-1,,,,
-1920337814,abuelsyaifullah,"RT @IeyieyAfriel16: Presiden : Mahfud MD wapres : Dr samsul ""@TrioMacan2000: Pertumbuhan Ekonomi, Kota kediri adalah tertinggi di Jawa Timu ",8/29/2013 2:13,Mahfud,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",,1,,,,
-1917743604,GusYehia,RT @wahyudiratno: Jebres2.... RT @GusYehia: Capres JK - Rhoma Irama...wah bisa langsung dilamar HTI neh dikasih proposal khilafah :p,11/4/2013 14:34,JK,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",Heaven israel,-1,,,,
-1914467863,Caleg_Bersih,"RT @harrypvdio: Ndak mau mikir, ndak mau mikir, ndak mau mikir jadi Capres. @jokowi_do2 jumpalitan ngurus Jakarta.",9/8/2013 10:45,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,-1,,,,
-1911022399,genigurnisa,"Stujuuu RT@IeyieyAfriel16: Presiden : Mahfud MD wapres : Dr samsul ""@TrioMacan2000: Pertmbuhn Ekonomi, Kota kediri adalah tertinggi di Jatim",8/29/2013 3:22,Mahfud,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1,,,,
-1909869892,agungsantoso72,"RT @Jimie_7: kalo @aniesbaswedan jadi presiden , @jokowi_do2 gubernurnya Jkt, @ridwankamil walikotanya bdg,sy rasa kita pantas optimis sama...",9/17/2013 10:18,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,1,,,,
-1909025064,surveitainment,"RT @andrinof_a_ch: Pake metode acak apa nich? Acak-acakan??? @despar54 Lembaga Survey ""INES"": Capres Prabowo unggul 36% dr Jokowi 24%  Cc: ...",9/5/2013 23:55,Prabowo,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,-1,,,,
-1907114981,Presiden2014com,"RT @Tumpalsimare: Ngambil dr situ lah dan apbn tiap tahun @WJB__: Trus hutangmu yang 14 triliun gimana? ""@tempodotco: Jika Jadi Presiden, P",11/9/2013 8:53,Prabowo,"<a href=""http://presiden2014.com/news"" rel=""nofollow"">Presiden2014.com TW</a>",,-1,,,,
-1906521548,Caleg_Bersih,"RT @Jimie_7: kalo @aniesbaswedan jadi presiden , @jokowi_do2 gubernurnya Jkt, @ridwankamil walikotanya bdg,sy rasa kita pantas optimis sama...",9/17/2013 10:59,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,1,,,,
-1904983138,DanangWebID,"@PartaiSocmed @andi_hpattera @IriantoKadir sorry, aku ga dukung @jokowi_do2 jadi capres. Jokowi Gubernur DKI aku dukung :)",2/27/2014 6:17,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,-1,,,,
-1899901168,ferlaks,"Spertinya sy sudah pilihan calon presiden sy nanti di thn 2014-2019 jokowi (presiden), dahlan iskan (wapres). Amin",9/22/2013 10:53,Dahlan,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",INDONESIA,1,,,,
-1897650498,WPTamba,RT @datuakrajoangek: Itu realitanya. Tp bukan berarti sy harus setuju dia jadi capres. jokowi janji mau benahi jakarta dalam 5 tahun. Itu j,2/5/2014 14:53,None,web,,-1,,,,
-1893233588,MadSuliman,"RT @YanuarWiratmaja: "" Presiden Mahfud Mahmodin , ..Amin @mohmahfudmd: nama ayah saya Mahmodin disingkat jadi MD, terdengar  keren.Sejak it",11/7/2013 3:38,Mahfud,"<a href=""http://www.writelonger.com"" rel=""nofollow"">Write Longer</a>",,1,,,,
-1890266739,InfoCapres,RT @kafirliberal: Sayah lebih setuju kalo #CaPres @jokowi_do2  Cawapresnya Irsan Noor @KujangSangata,9/26/2013 17:09,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Indonesia,1,,,,
-1872491132,Politikhangat,JK tak menampik didekati para pimpinan parpol: Nama mantan Wakil Presiden Jusuf Kalla (JK) masih menjadi calon ,8/9/2013 7:48,JK,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",Indonesia,1,,,,
-1872305848,ITSadie210,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:36,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Guatemala,1,,,,
-1871290152,ED_Lonecrow,Terpesona dg kerukunan capres Wiranto ??? HT pda opening Miss World Indonesia 2013.. :),9/8/2013 12:41,Wiranto,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",Surabaia,1,,,,
-1871147443,robby_sargo,calon presiden dan wakil presiden / surya paloh gandeng yusril bisa perbaiki kondisi negara ini jadi lebih baik.,9/29/2013 19:39,Paloh,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",Kalimantan tengah,1,,,,
-1870134291,komeringsampit,"Sumpah.. Geli ngeliat iklat capres Arb, hadehh..",9/14/2013 11:38,Aburizal,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",Sampit -Kalteng-  indonesia,-1,,,,
-1868274921,atp28,"RT @gm_gm: Alhamdulilah. Orang sibuk kepingin jadi presiden, Jokowi-Ahok sibuk kepingin Jakarta lebih baik.",8/15/2013 15:41,Jokowi,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",,-1,,,,
-1866400155,SoffiAgus,"RT @despar54: Dahlan: Saya yakin Menangi Konvensi, April sy All out kalahkan Capres Jokowi @Re_bonjav @bert_dave @Femilyakarina  @el_massou",2/15/2014 16:21,None,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,1,,,,
-1864532755,aryfrozan,"@farhatabbaslaw  & capres  jk anda trplh jd prsiden mnusia jelmaan DEVIL yg sk prkosa & cabuli kaum hawa d hkum gantung,melecehkan kaum hawa",11/19/2013 15:41,JK,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,-1,,,,
-1861972488,yalokay,"Pemilih lebih melihat rekam jejak capres, bukan hasil survei @SahabatMahfud13 RT""@merdekadotcom: Survei capres:Jokowi pertama#Politik""",2/1/2014 10:55,None,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>",,1,,,,
-1860798864,taufikh_07,Begitu juga dengan pemilihan presiden..dahlan iskan dan anies baswedan mrupakan calon presiden yg menarik..dibwhnya ada gita wiryawan,11/18/2013 13:52,Dahlan,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","?: -6.558475,106.734519",1,,,,
-1860482108,RekzaECHARamadh,HOPE....! Pemimpin yg ideal 2014 M.JUSUF KALLA (PRESIDEN) - JOKOWI (WAPRES)  sy sangat yakin Negeri ini akan bangkit berdiru tegak di dunia,11/17/2013 8:51,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Makassar,1,,,,
-1859142298,JacksenPartogi,"!! RT @bgharianja: Kayaknya seru ya, kalo presiden Jokowi, wapres Dahlan Ishan, gubernur jakarta Ahok, menteri perhubungan Ignasius Jonan.",8/12/2013 13:48,Jokowi,"<a href=""http://aplus-app.com"" rel=""nofollow"">A.plus for BlackBerry</a>","Indonesia - Salt Lake, Utah",1,,,,
-1859033115,KujangSangata,"RT @jhdofficial: Terlalu lebay, aura capres Mahfud MD mulai pudar: Pemilu Presiden (Pilpres) 2014 diprediksi akan muncul tokoh-tokoh  alter...",9/14/2013 10:23,Mahfud,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,-1,,,,
-1853887372,LoveNiey,"Jokowi presd nya ""@Jimie_7: kalo @aniesbaswedan jadi presiden , @jokowi_do2 gubernurnya Jkt, @ridwankamil walikotanya bdg,sy rasa kita panta",9/17/2013 14:07,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,1,,,,
-1853212604,IlmuGuruSejati,"Iklan/Kampanye Capres ARB pun menyinggung masalah jasa Guru dg slogan ""Negara harus berterima kasih pada guru"" #IlmuGuruSejati",9/18/2013 23:56,Aburizal,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",Indonesia,1,,,,
-1853011999,SiPitung64,@Budiencik @TrioMacan2000 @SBYudhoyono @Prabowo08 terus nanti kalo jadi presiden @jokowi_do2 belajar lagi.RAKYAT YG JADI KORBAN BUAT BELAJAR,2/2/2014 0:15,None,web,,-1,,,,
-1847287018,despar54,Cuma Capres JOKOWI yg di Ulas NewYork T & Wasington P! Gita W tdk!!  @twet88 @satriopanilih @tannusantara @helmikamaruddin @Kenzopersia,9/30/2013 8:53,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",Jakarta,1,,,,
-1844163426,Atdtya,RT @warungsego: Jd kmaren fpi demo ke mnc buat nolak capres wiranto-Hary tanoe. tp itu pasti dg maksud menciptakan simpati org thdp psgn tsb,9/6/2013 15:47,Wiranto,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",hatimu,-1,,,,
-1843888384,arnipe,"Pendidikan dan kesehatan ga termasuk tuh. Tetep aja bodo rakyatnya...""@tempodotco: Jika Jadi Presiden, Prabowo Akan Cabut Subsidi BBM",11/9/2013 9:24,Prabowo,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Bandung,-1,,,,
-1842585975,IndoBerkicau,"RT @Rizaldidas: Usul aja, di pemilu 2014 ada capres JK dengan cawapres Dahlan Iskan dari non partai, pasti kepilih deh.",8/10/2013 0:17,JK,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Apa kata mereka?,1,,,,
-1837700029,danang_sinatra,Padahal pengenya Presiden Jusuf Kalla (Talk Less) Wapresnya Jokowi (Do More). cc : @sudjiwotedjo  @fadjroeL,9/8/2013 14:10,JK,web,Sela Sela Keyboard,1,,,,
-1837662110,bimaanggara18,@JokowiCentre Hah? Gak malukah Golkar bikin pernyataan itu? Bahkan ical tidak pantas jadi cawapres mendapingi capres Jokowi. .,9/14/2013 13:42,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",Jakarta Indonesia,-1,,,,
-1834866005,AffanVegatech,"Prabowo tidak ngoyo jadi presiden. Prabowo hanya ingin Indonesia merdeka,Indonesia berdikari.#PrabowoPresiden #Gerindra salam #IndonesiaRaya",9/25/2013 8:57,Prabowo,web,,1,,,,
-1834682321,Caleg_Bersih,"RT @ariefbudiawan7: Njeh pak Presiden..:)""@jokowi_do2: Pemimpin harusnya menderita...bukan menikmati.""",9/8/2013 9:59,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,1,,,,
-1834511831,JokowiPres,"RT @Him_NK: Makanya pilih capres JOKOWI @despar54: Negara Koboi @Hasanuddin_: jk perdagangan senjata ilegal tdk diberantas, kita masuk era ...",9/11/2013 2:59,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,1,,,,
-1830548101,Apisdorsata_46,"Selain Pahlawan Nasional,dll...sekarang tnyata ada Gelar baru ?i RI....Capres ARB Pahlawan Kehidupan..... ?????????????????? ('-'",8/20/2013 16:51,Aburizal,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",West Java - Indonesian,-1,,,,
-1829098888,mexa_apriyadi,Aku calon presiden ARB RT @aLpHyDrughi: Hai kak mexa_apriyadi calon ketua,8/29/2013 12:40,Aburizal,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","Juventus Stadium,,Turin",1,,,,
-1828591843,AliaYou,"Presiden, jokowi bisa,tapi bukti pemimpin skrg lah yg bwt kecewa masyarakat,& menemukan sosok yg bsa membuktikan dgn bertahap seperti jokowi",8/28/2013 1:34,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1,,,,
-1827993058,_andri69,@JoshuaIgho @SBYudhoyono_RT @RatnaSpaet @SBYudhoyono apalagi kalau yg jadi presiden ARB..tak dpt di bayangkan gmn jadinya negri ini..!!??,8/13/2013 21:59,Aburizal,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,-1,,,,
-1820860842,wagyuwoman,"Gamau milih prabowo ah buat capres,prabowo kan ndak ndue titit",8/28/2013 12:01,Prabowo,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",,-1,,,,
-1817759709,Muksal_Mta,"@dipoalam49 kalau menurut saya, JK tidak cocok jadi Presiden, JK lebih bagus di PMI saja.",9/23/2013 23:31,JK,web,Aceh,-1,,,,
-1809741932,despar54,Iklan Ketua MUI promosikan Capres Mahfud MD! Label Halal @Re_bonjav @IniBang_Is  @michico_ayano @sakezya99 @KodratArief @herilatief,2/27/2014 16:39,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1,,,,
-1808772795,ManaloeRIO,"LHI mentri agama ("",) @Ricky_Nov1978: Jokowi presiden, prabowo wapres, ahok gub dki, sby ketua mpr, mega ketua dpr",11/19/2013 2:13,Prabowo,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Gonting, Sosor Butar",1,,,,
-1808099563,peacefulanother,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:36,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Fiji,1,,,,
-1808093701,7U54N,"RT @mamipopz: ideal ! @7U54N: Presiden : Jokowi, Wapres: Dahlan Iskan ,MenHan: Serda Ucok , Mendagri: Ahok . #Kabinetidaman",9/8/2013 1:10,Jokowi,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Karangkajen, Indonesia",1,,,,
-1802779419,TrioMelayu9999,5. jadi capres  (Jokowi) maupun DPD bisa menggunakan cara tersebut untuk mendapatkan FotoCopy KTP dukungan @TrioMacan2000,8/1/2013 15:38,Jokowi,web,Jakarta,1,,,,
-1802122564,KujangSangata,"RT @Tree_macan2000: @SBYudhoyono @basuki_btp orang2 pada semanget betul dukung jokowi capres,jokowi emoh,emoh opo pura2 emoh..?",9/19/2013 17:37,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,-1,,,,
-1801645137,ArdyeMuhardi,"@fadjroeL ;2014 Bang Fajrul presiden,Jokowi wakilnya.Bgmn bu mega?",11/2/2013 7:06,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Enaknya jd koruptor di negriku,1,,,,
-1800832513,Understandjing,"@zarryhendrik Presiden: Jokowi, Wakil Presiden: Mahfud MD. Maybe Ahok jadi Menteri Agama-nya. :D",11/28/2013 20:12,Jokowi,web,"Bogor, Indonesia",1,,,,
-1798142083,bukik,"RT @ulinyusron: Kalau Jawa Tengah bisa melahirkan capres Jokowi, nah dari Jawa Timur digorenglah Ibu Walkot utk jadi cawapres penculik :))",2/21/2014 7:27,None,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",,1,,,,
-1797295387,reyngloria,Orang sibuk gapernah dtg lg bang wkwk--->@onggilimbong Faktor2 kemenangan (presiden) jokowi 2014 #studikasus :D,11/7/2013 13:49,Jokowi,web,Blessing Earth,1,,,,
-1796308761,ilhamAndilham,"Capres #wiranto nyamar jd tukang becak di #rcti, senang juga ngeliatnya..",2/7/2014 8:58,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,-1,,,,
-1795796480,AkuIndonesiaJB,@farhatabbaslaw kalo jadi presiden jokowi tetep jadi gubernur Jakarta ga?,8/3/2013 11:25,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta Barat,-1,,,,
-1793883702,city_jakarta,"Mega:Memajukan/kawal Reformasi,SBY: Reformasi lebih Indonesianis,capres Prabowo-JK:negosiator.Prestasi jokohok?:OMONG KOSONG! @TrioMacan2000",2/19/2014 17:32,None,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,-1,,,,
-1793679308,alljet99,@jokowi_do2 @Jokowi_RI @Jokowi2014 @Jokowi_Presiden #jokowi siapa lg yg mau gabung untuk jadi Tim Sukses Gratis jokowi for RI-1 2014 RT,9/12/2013 17:44,Jokowi,web,,1,,,,
-1793072258,ErossPanggalih,"RT @putriwulan999: 10. Knpa jokowi layak capres ? Karena kalau terpilih jadi presiden, jokowi adalah presiden penipu pertama yg hobi blusuk",11/8/2013 15:47,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,-1,,,,
-1791853220,SBYudhoyono_RT,RT @_andri69: @JoshuaIgho @SBYudhoyono_RT @RatnaSpaet @SBYudhoyono apalagi kalau yg jadi presiden ARB..tak dpt di bayangkan gmn jadinya neg ,8/13/2013 22:26,Aburizal,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,-1,,,,
-1788043179,Mention_Mahfud,RT @Nurcholis10: Capres @jokowi_do2. & Cawapres @mohmahfudmd. Gimana bung @fadjroeL.,9/9/2013 3:09,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",semarang,1,,,,
-1786881521,despar54,J Kalla:Dukungan rakyat kpd Capres Jokowi BAGAI Tsunami @FemyliaKarina @Qadarrusli14 @soenarto_bre @APjanic_15 @RedRibon_id @rini_atmowiyoto,8/10/2013 7:04,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,1,,,,
-1783381723,jhony_allien,Omdo RT @despar54 Capres Dahlan Isk: Visi saya Ekonomi Negara RI 10 Besar DiDunia,9/15/2013 8:13,Dahlan,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for Android</a>",Jakarta,-1,,,,
-1778952654,Alex4_110,Hasil Akhir Jadi PECUNDANG @despar54  Capres Hatta R paling top @joni_arlo @SistaAgni @dedenbasuki @abelcolection @Mbi_Lung @tannusantara,11/15/2013 4:44,Hatta,Alex4_110,,-1,,,,
-1772240177,absolutia,"RT @jo_pardomuan: Jangan pilih penculik! ""@ulinyusron: Kalau Jawa Tengah bisa melahirkan capres Jokowi, nah dari Jawa Timur digorenglah Ibu",2/21/2014 7:10,None,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",,-1,,,,
-1767996214,wahyuhartono,@Migatama @fadjroeL @ridwankamil @nasazwar @abd_khusairi amit2 punya gubernur dan presiden Jokowi.heran msh byk yg ketipu,9/18/2013 5:22,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>","SERANG,banten",-1,,,,
-1765422980,Mico_Ardian,"Yg lain bikin masalah, boleh nyalon presiden. Jokowi suruh nyelesaiin masalah dulu baru boleh nyalon presiden. Njenengan sehat pak?",9/25/2013 1:17,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>","�T: -7.81147,110.42006",-1,,,,
-1765220633,riefakbarr,Senin pagi. Nggak lupa baca artikel bapak presiden DAHLAN ISKAN.,2/16/2014 23:24,None,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,1,,,,
-1762468059,Politikhangat,"Ditolak JK & Mahfud, Konvensi Demokrat ""habis"": Penolakan mantan Wakil Presiden Jusuf Kalla (JK) mengikuti konvensi ",8/30/2013 0:49,JK,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",Indonesia,-1,,,,
-1761655345,Gaaralicious_,Cak Imin: Mahfud dan Rhoma punya peluang sama sebagai capres: Mahfud dan Rhoma harus giat menyapa masyarakat dan membuktikan kalau me...,9/9/2013 4:24,Mahfud,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Sukoharjo, INA � Turin, ITALIA",1,,,,
-1759639416,KujangSangata,"RT @fadhlun10: Capres Jokowi, cawapres dahlan iskan (y) joss ki",8/29/2013 16:49,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,1,,,,
-1753788157,MedanSU,"RT @TuitMedan: #TuitMedan Ditanya soal Capres, Jokowi: Siap! #Medan #Tuit",9/20/2013 2:49,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Medan,1,,,,
-1749032080,Baanteen,"2013PAN membuka kemungkinan evaluasi pencapresan Ketua Umumnya, Hatta Radjasa. Jika tidak menjadi capres, Hatta bisa menjadi cawapres...",9/14/2013 11:40,Hatta,,,-1,,,,
-1745293948,profesorkomodo,Solusi pemulihan ekonomi Indonesia adalah tahun depan Aburizal Bakrie menjadi presiden . ARB for president,8/28/2013 7:58,Aburizal,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Tempat Gym kesayangan,1,,,,
-1744590994,7521_s,"Jika jadi presiden JOKOWI bisa mngubah Blusukan mnjadi Menyamar Tukang bejak, tukang bubur ayam, dll, biar bisa denger keluhan rakyt itu apa",8/12/2013 15:29,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",INCO,1,,,,
-1744589364,ass_suryadi,Presiden Jokowi dan wapres artidjo alkautsar adalah pasangan ideal menyongsong indonesia baru dan direstui seluruh rakyat ind #jujurituhebat,2/16/2014 2:09,None,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1.3179931, 124.9211673",1,,,,
-1744422787,BagasChiwi,"Belum pemilu, tp yg dpastikan jd Presiden Prabowo",2/15/2014 11:23,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1,,,,
-1744079938,martha_mile,"@RelawanMahfudMD Jujur aja, sy pribadi simpati Jokowi,tp unk jd presiden Jokowi blm teruji.Gubernur aja msh sprti ini.",2/5/2014 5:50,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,-1,,,,
-1743935839,LoveNiey,"Wapres spa? ""@ass_suryadi: Presiden Jokowi dan wapres artidjo alkautsar adalah pasangan ideal menyongsong indonesia #jujurituhebat""",2/16/2014 2:25,None,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,1,,,,
